,user_id,metric,day
13930,3930,8847.134662911123,10
11229,1229,6010.9438795163305,19
14681,4681,3178.4086058858916,11
19546,9546,7849.738620310908,16
6633,6633,1360.8485,3
10533,533,5822.747609586284,13
11954,1954,5410.376061956607,14
7656,7656,8280.3219,6
12254,2254,6712.411117283702,14
12577,2577,10287.435122757812,17
15444,5444,10987.694444821673,14
18332,8332,5646.398006596979,12
15928,5928,10602.03549744394,18
14973,4973,7826.5113870645455,13
15426,5426,4634.3820179757595,16
16681,6681,5917.423363701534,11
6238,6238,5389.0333,8
10138,138,5020.166757881015,18
16356,6356,7377.136437312246,16
6512,6512,3722.0542,2
1860,1860,1749.596,0
8974,8974,1785.3097,4
12222,2222,8890.491413529042,12
10597,597,8343.123426263728,17
7820,7820,3305.3309999999997,0
12721,2721,4752.619911340464,11
10938,938,6380.842397816847,18
2804,2804,1798.8941,4
9282,9282,5982.974,2
5410,5410,2009.6856,0
7944,7944,5269.7812,4
6525,6525,5306.645,5
1461,1461,3505.3456,1
14219,4219,8112.87542096978,19
8867,8867,1745.4123,7
4185,4185,1729.0988,5
28,28,4848.4007,8
13910,3910,5650.591002999084,10
15773,5773,6670.383095687861,13
11560,1560,6731.921634000641,10
18663,8663,8549.375164104102,13
5381,5381,5691.1326,1
3680,3680,2818.8306,0
8710,8710,5112.3613,0
18918,8918,5498.9163180840615,18
4699,4699,2446.4216,9
8311,8311,5352.2087,1
6323,6323,3670.2636,3
13741,3741,6651.2672852595315,11
9268,9268,3112.1816,8
7739,7739,4565.2029,9
17271,7271,10720.684012015055,11
18384,8384,13279.953725135409,14
567,567,3583.565,7
2299,2299,1573.2952,9
13464,3464,12173.74244371994,14
861,861,2802.845,1
4952,4952,2228.9364,2
12489,2489,8224.689417674483,19
2517,2517,3155.1051,7
8305,8305,4592.2217,5
19529,9529,9237.277109758274,19
6645,6645,5300.9763,5
7970,7970,4956.206,0
16696,6696,3993.093250509399,16
16369,6369,5622.789652799125,19
1327,1327,2048.0971,7
850,850,2452.1843,0
9087,9087,5484.293000000001,7
17836,7836,9367.76441295905,16
579,579,4366.4874,9
3114,3114,3963.1867,4
13828,3828,4848.19298076323,18
674,674,1018.8361,4
15022,5022,7929.270047153944,12
8109,8109,4383.8436,9
2977,2977,4291.6177,7
13649,3649,7818.504455301858,19
2941,2941,3191.0159999999996,1
17138,7138,6535.212419313538,18
7716,7716,1660.8867,6
17829,7829,6969.381240432849,19
784,784,1373.2217,4
1713,1713,1257.5401,3
12916,2916,4730.301604559327,16
18937,8937,6605.708875624202,17
11816,1816,6782.235925253606,16
325,325,2884.1757,5
10446,446,9044.360711156147,16
8487,8487,2769.0294,7
11385,1385,6180.216538781175,15
3976,3976,3081.513,6
5351,5351,2732.3952,1
9025,9025,5168.0252,5
3344,3344,4100.4798,4
12350,2350,7086.692727456397,10
1272,1272,3281.0558,2
1282,1282,1660.3041,2
15584,5584,7476.9743061513345,14
10035,35,6170.505659651451,15
18416,8416,12548.722026015903,16
17893,7893,5963.458487020353,13
2556,2556,2122.737,6
17284,7284,7261.014764822373,14
10088,88,5684.487655763326,18
8910,8910,1042.4721,0
12977,2977,6962.044046093508,17
11945,1945,4622.918649809082,15
17811,7811,9659.458074274316,11
3722,3722,5281.5363,2
13963,3963,6724.598732651417,13
12070,2070,7206.867210135258,10
8891,8891,1456.6238,1
10044,44,12366.680287857891,14
19971,9971,6323.064426133413,11
10910,910,14163.318578267868,10
7290,7290,1866.2254,0
5696,5696,1263.3481,6
17667,7667,6404.623285599253,17
11109,1109,7314.042979447035,19
3810,3810,5672.8884,0
900,900,1327.46,0
1136,1136,1398.8129,6
1655,1655,5583.5638,5
12073,2073,9510.746374659398,13
17040,7040,7274.692629568606,10
19082,9082,8012.316047186145,12
15945,5945,8010.8602480752725,15
17910,7910,7876.572328187892,10
13229,3229,14405.273386180337,19
7216,7216,1337.4498,6
10128,128,7880.253485406003,18
17410,7410,8282.121301363979,10
13687,3687,5072.734874664677,17
6701,6701,8312.6975,1
2518,2518,3996.9421,8
17803,7803,6778.0536291104245,13
11765,1765,6246.784529773728,15
10902,902,9519.261483388258,12
16125,6125,7895.885515491403,15
467,467,4890.8014,7
10900,900,4180.7891048536185,10
781,781,4321.5615,1
5385,5385,2114.4353,5
13215,3215,5490.021505270954,15
19446,9446,9339.195462953754,16
301,301,3974.6179,1
15375,5375,6572.0818090990015,15
5272,5272,1032.2598,2
6237,6237,3566.8865,7
14881,4881,8469.238932317421,11
12269,2269,7555.982675780831,19
14631,4631,12035.132632025248,11
9274,9274,5210.0505,4
18747,8747,5265.611140466386,17
15075,5075,7698.585160922469,15
4730,4730,3254.4002,0
12956,2956,13183.260610545032,16
19567,9567,3224.997820443537,17
1780,1780,3099.4081,0
18177,8177,6433.941649152641,17
19014,9014,5977.1975667478355,14
18363,8363,6328.9842503893115,13
12816,2816,6502.96849851706,16
15453,5453,9163.954909812655,13
4006,4006,3484.5581,6
13746,3746,9722.958537446057,16
5669,5669,2990.3975,9
6563,6563,4402.5648,3
3104,3104,5379.8679,4
4979,4979,3459.6775,9
3505,3505,7554.46,5
663,663,6399.6945,3
15256,5256,6057.423643712285,16
7406,7406,2899.5325,6
7225,7225,4513.563,5
847,847,4987.1584,7
2225,2225,3649.9986,5
19240,9240,7585.539149963922,10
7873,7873,5350.1202,3
9791,9791,8138.4549,1
1851,1851,6433.6819,1
17455,7455,6023.870496714063,15
17292,7292,7151.695324666494,12
14987,4987,7301.651244336445,17
1172,1172,4854.9417,2
17594,7594,8598.091914249691,14
16195,6195,6772.909372986255,15
18983,8983,4063.960841122537,13
19247,9247,5632.81430843874,17
6586,6586,4216.5308,6
14056,4056,6974.123291424181,16
13690,3690,5739.848785638296,10
1398,1398,5908.8521,8
7131,7131,1463.1788,1
13144,3144,5270.443659844066,14
10332,332,8688.39832337749,12
3313,3313,8255.2546,3
7624,7624,1698.2587,4
15333,5333,9504.72299589101,13
10483,483,10955.857805504611,13
1653,1653,1456.7427,3
11856,1856,4207.2584458234605,16
19174,9174,6729.651686767445,14
1241,1241,3867.3551,1
3464,3464,8456.1091,4
10672,672,6098.613029270003,12
5074,5074,1260.5726,4
1929,1929,1208.2775,9
11398,1398,11428.858666745591,18
7202,7202,3768.6922,2
7997,7997,4514.8721,7
18981,8981,5124.180512988421,11
14091,4091,9128.869049932791,11
3657,3657,3143.9715,7
16945,6945,7363.954930737074,15
5927,5927,3447.7747,7
7867,7867,4501.8737,7
884,884,1954.1003,4
15341,5341,5535.674643884074,11
7292,7292,4968.0222,2
10510,510,4235.5076095900295,10
18853,8853,5401.648580832004,13
18768,8768,6391.678564249383,18
10581,581,6408.518018083089,11
12488,2488,5619.332041599138,18
5884,5884,2118.967,4
17830,7830,8545.2118063784,10
17260,7260,4730.738934452982,10
5338,5338,1827.469,8
9091,9091,1520.9777,1
7834,7834,2657.4229,4
19456,9456,8631.016441222167,16
19351,9351,8963.648347011112,11
9056,9056,2846.4317,6
3827,3827,2508.8988,7
13835,3835,7585.832871413152,15
18402,8402,9350.097663467022,12
5910,5910,1325.3697,0
6183,6183,1883.4184,3
19150,9150,4103.237179709847,10
17336,7336,9469.451602634786,16
7020,7020,4405.3102,0
6995,6995,1320.7355,5
7130,7130,1455.7,0
10237,237,10592.68925920586,17
11776,1776,7903.254281607777,16
3528,3528,2725.5122,8
11281,1281,8855.668188301757,11
5956,5956,2349.0043,6
11745,1745,10360.613378045333,15
8800,8800,4303.4364,0
9613,9613,3387.7821,3
17739,7739,8915.731304030416,19
16245,6245,6408.088040897112,15
11536,1536,8760.016225714815,16
11510,1510,3461.314373321834,10
12868,2868,13681.868324971074,18
17997,7997,7189.172682388926,17
12194,2194,7288.443902222655,14
12182,2182,4597.287019166301,12
14339,4339,9649.847103423795,19
10913,913,4684.3166995946785,13
9353,9353,4483.1796,3
8004,8004,6511.9247,4
16798,6798,5833.6187035827115,18
6244,6244,3880.8828,4
15115,5115,7454.764588780477,15
15226,5226,6477.325684262712,16
9354,9354,6421.2112,4
10909,909,9163.939741308724,19
3768,3768,4642.9461,8
2972,2972,2730.7574,2
14525,4525,6136.482142253215,15
10689,689,6712.241631539149,19
13239,3239,6795.7359197091055,19
16474,6474,6092.989902332789,14
16721,6721,8013.747817855352,11
18033,8033,7203.315657434398,13
17624,7624,4649.355937080768,14
2744,2744,3569.1587,4
6255,6255,1466.5020000000002,5
5861,5861,7510.6055,1
2082,2082,7389.2408,2
19113,9113,11251.277804615063,13
5206,5206,3852.1228,6
15962,5962,4150.7799375408895,12
422,422,3437.4267,2
15009,5009,7575.817565353402,19
17620,7620,5934.861216593163,10
12472,2472,6528.731897374407,12
396,396,1668.4113,6
8655,8655,3956.5255,5
15755,5755,5941.4815944939955,15
7695,7695,2572.2036,5
3059,3059,3803.3979999999997,9
6354,6354,3252.0172,4
13673,3673,7974.475955473323,13
11794,1794,10474.381408783522,14
15074,5074,3881.9155122822026,14
2303,2303,3194.8162,3
845,845,1422.996,5
9617,9617,6681.1533,7
10157,157,11401.12159540438,17
2866,2866,4163.6726,6
1476,1476,4572.9301,6
4717,4717,1635.23,7
6906,6906,2820.9925,6
11569,1569,5121.892461702917,19
5809,5809,1589.4666,9
11937,1937,5692.258690890511,17
5556,5556,2587.5841,6
5524,5524,2692.4114,4
8966,8966,1744.5683,6
16274,6274,9547.392724503114,14
17036,7036,7250.507749492019,16
14258,4258,7298.822059445725,18
1320,1320,5563.9279,0
4818,4818,2319.9157,8
8584,8584,3523.4978,4
5636,5636,1528.0425,6
6031,6031,4575.6694,1
17879,7879,4115.347082383133,19
13445,3445,5956.015109278525,15
1033,1033,2352.8906,3
10953,953,6975.4765534429025,13
16118,6118,4951.762315560565,18
19399,9399,5232.794859577595,19
5146,5146,1762.0445,6
571,571,1626.4697,1
9620,9620,2429.666,0
7880,7880,1793.4958,0
5935,5935,3958.982,5
5356,5356,5147.7417,6
5859,5859,4491.9986,9
1178,1178,3729.9941,8
3318,3318,5481.528,8
13036,3036,4833.948448776933,16
19749,9749,6791.340954851936,19
6478,6478,1234.328,8
6591,6591,2854.6317,1
10880,880,11985.529164707637,10
19905,9905,9054.900780191172,15
6871,6871,3748.4236,1
8419,8419,1969.9239,9
16670,6670,11985.040951899033,10
3605,3605,6068.3158,5
6703,6703,5340.4232,3
15446,5446,6448.495796767768,16
14372,4372,6243.732075089511,12
12133,2133,6508.7094382190235,13
1651,1651,2607.383,1
18471,8471,6096.7434015039025,11
14936,4936,4877.872400100014,16
2137,2137,6546.0621,7
10931,931,8528.326578138713,11
9474,9474,1615.2764,4
10969,969,5734.271232004362,19
13628,3628,6039.590016768286,18
19100,9100,6992.360195288386,10
14155,4155,8292.787692071415,15
4321,4321,2478.063,1
8766,8766,6034.911999999999,6
18035,8035,7447.458961361762,15
8422,8422,4404.6804,2
1583,1583,2222.9555,3
4598,4598,4564.7464,8
7230,7230,2965.24,0
3132,3132,5808.057,2
3396,3396,2060.3126,6
17698,7698,5747.471663308201,18
7135,7135,1022.7317,5
16267,6267,7637.793589013762,17
14964,4964,9294.480745953664,14
5154,5154,4702.9299,4
15865,5865,10138.728043856328,15
11860,1860,4001.4461599304545,10
1365,1365,4039.9603,5
13573,3573,7169.963581540972,13
3097,3097,2089.6121,7
15867,5867,5436.582485252261,17
16842,6842,7453.091005694407,12
14093,4093,9112.941561813603,13
11602,1602,3702.4074829376673,12
15013,5013,4343.3287603279105,13
16609,6609,7540.878234103557,19
16097,6097,5030.844315423112,17
10037,37,6661.811035327331,17
18515,8515,5833.3561476940085,15
6844,6844,3127.6771,4
10557,557,11259.224319483339,17
15602,5602,6624.951856809234,12
3987,3987,4513.9181,7
5579,5579,6007.0851,9
2400,2400,4217.5864,0
12694,2694,5300.750435461046,14
4425,4425,7874.2158,5
14217,4217,11969.254351179476,17
2780,2780,2398.929,0
3009,3009,3557.9128,9
6288,6288,4356.3349,8
11583,1583,7090.100590782935,13
3089,3089,2168.3635,9
4097,4097,4280.6895,7
13678,3678,6662.474080237815,18
8590,8590,3355.5702,0
14243,4243,6430.759267213785,13
12228,2228,7856.734062857566,18
15768,5768,5500.059700754309,18
4365,4365,3659.3546,5
9562,9562,3410.7134,2
252,252,4835.9076,2
17309,7309,6845.2528402444495,19
5153,5153,4451.8282,3
13485,3485,7884.391101899174,15
4013,4013,4852.186,3
18979,8979,8417.730873352602,19
11123,1123,9680.280542866434,13
4374,4374,4488.1343,4
8872,8872,9019.6161,2
16957,6957,7691.966249278884,17
19404,9404,5757.92079465329,14
9871,9871,5157.3115,1
2393,2393,8960.0733,3
8331,8331,3045.1611,1
17778,7778,6984.860792878863,18
1314,1314,2567.6639,4
7067,7067,4119.3483,7
18585,8585,4570.754289525918,15
8998,8998,1341.2468,8
19544,9544,6075.31836958225,14
2776,2776,2540.2746,6
8754,8754,3382.1595,4
12092,2092,7171.861790840253,12
13800,3800,5876.410272677845,10
13924,3924,4506.126703442638,14
177,177,4950.208,7
2520,2520,1269.8224,0
3030,3030,4739.4274,0
11067,1067,5436.535349205744,17
4390,4390,4930.233,0
10321,321,6528.3403151982275,11
6818,6818,1537.9467,8
5449,5449,2334.5626,9
15332,5332,6652.81409005847,12
3610,3610,5332.3057,0
9947,9947,4355.5666,7
5478,5478,3419.7254,8
5124,5124,4836.992,4
13535,3535,7645.577948876884,15
161,161,4048.5772,1
17640,7640,7825.769805036234,10
8532,8532,4733.8406,2
15457,5457,5334.902111246599,17
14186,4186,8255.858153546287,16
13142,3142,8275.765468228941,12
6710,6710,5782.8062,0
17974,7974,10242.173525169781,14
1665,1665,4041.6757,5
12885,2885,7435.867229413897,15
5011,5011,4367.4104,1
19786,9786,4487.618591894063,16
17068,7068,8612.267656999617,18
18069,8069,4971.163117797043,19
4963,4963,1891.7047,3
7411,7411,5872.6244,1
12061,2061,5970.039236724909,11
9275,9275,3380.7733,5
3007,3007,2322.7352,7
2292,2292,2215.3461,2
539,539,4838.3547,9
1849,1849,4842.443,9
19511,9511,6151.567638678756,11
18721,8721,10641.58330139371,11
12762,2762,8963.61533068735,12
15551,5551,5809.562240767065,11
7088,7088,2763.0764,8
1574,1574,3486.5682,4
1779,1779,4305.479,9
17704,7704,7120.187921451568,14
6787,6787,3977.1091,7
14361,4361,7129.948497465418,11
17191,7191,4591.639050513254,11
17759,7759,5647.032310579607,19
11208,1208,5649.650243466464,18
1389,1389,3123.1188,9
17804,7804,14507.091483578242,14
19686,9686,9465.508134393904,16
16191,6191,7073.2776841522655,11
5433,5433,8405.2922,3
9497,9497,2269.0323,7
6555,6555,4334.14,5
17136,7136,6518.990425808364,16
9325,9325,4004.8025,5
17685,7685,9591.595694696573,15
19214,9214,5489.439339673902,14
11842,1842,6109.047424943055,12
1913,1913,3592.0906,3
1409,1409,3385.4905,9
8719,8719,3818.8186,9
7487,7487,4664.1927,7
8670,8670,3346.2912,0
9888,9888,5907.4109,8
3131,3131,2850.6761,1
2619,2619,2899.9911,9
17844,7844,5925.586476116548,14
14382,4382,5925.087618444934,12
16099,6099,6983.457924770542,19
1217,1217,1680.0037,7
4126,4126,2672.2594,6
1559,1559,1305.7357,9
5427,5427,7405.1121,7
12947,2947,9725.252051913503,17
4790,4790,2081.7063,0
16672,6672,10541.13464892067,12
3139,3139,2618.2656,9
18299,8299,7847.588857857319,19
16016,6016,11206.761617479575,16
5829,5829,4935.1784,9
2052,2052,2514.1615,2
15911,5911,9651.960453132568,11
8326,8326,1849.2206,6
3636,3636,3129.5116,6
2343,2343,5453.5827,3
10964,964,7947.016082143576,14
19397,9397,7634.165622829417,17
16325,6325,8040.177989868319,15
14589,4589,6146.421434384111,19
10329,329,5605.39496335352,19
11614,1614,5768.484720321464,14
13562,3562,5355.89151235226,12
14544,4544,9230.04874347206,14
10204,204,6237.933535271834,14
16585,6585,8819.246619760075,15
9676,9676,4525.6065,6
6711,6711,3391.2559,1
16538,6538,6351.317422353339,18
6795,6795,3561.3791,5
9409,9409,1843.8164,9
12513,2513,3856.961670088293,13
14169,4169,11773.775017098764,19
5782,5782,4806.1755,2
3527,3527,3860.6827,7
2022,2022,1499.9214,2
15765,5765,7189.286514160794,15
16166,6166,11927.517943431065,16
4506,4506,6682.3733,6
17955,7955,6994.888936822605,15
13958,3958,8738.825924228391,18
16303,6303,5945.9590202199215,13
2978,2978,4071.0752,8
17979,7979,7852.1707115041845,19
5778,5778,2032.2783,8
18959,8959,10954.871237362122,19
17018,7018,7161.998434435896,18
15130,5130,5599.2434946531675,10
3490,3490,3574.3645,0
16371,6371,5888.689789426204,11
13147,3147,6995.789433597524,17
9120,9120,2520.2434,0
560,560,1487.6179,0
3469,3469,4565.0698,9
4142,4142,6666.5115,2
17216,7216,5723.14921384492,16
16637,6637,5464.476032100862,17
2811,2811,3496.705,1
6249,6249,4955.1118,9
2948,2948,5269.545,8
12767,2767,5921.976941895471,17
678,678,4673.9986,8
10123,123,6210.144301932446,13
16374,6374,12485.87404486459,14
15045,5045,10784.118988886179,15
9958,9958,4039.4086,8
5257,5257,3159.8869,7
15239,5239,8096.481435697777,19
18410,8410,3667.0735088197976,10
12425,2425,4943.584210015606,15
10304,304,11544.381950861574,14
1105,1105,3956.5489,5
19704,9704,8133.119502715392,14
119,119,3696.3597,9
14309,4309,4407.585419386569,19
16315,6315,4784.798327238669,15
1921,1921,2337.5395,1
13778,3778,7818.650543641947,18
8456,8456,2250.8096,6
19870,9870,7493.944600201048,10
14291,4291,5330.1643642487925,11
5169,5169,1889.8769,9
5491,5491,1529.9271,1
8926,8926,4962.9801,6
11920,1920,8073.804018419444,10
1771,1771,4878.3368,1
1940,1940,5534.5304,0
12160,2160,8852.272577495818,10
8257,8257,2771.0191,7
8262,8262,2109.782,2
8408,8408,4383.7823,8
24,24,3588.4226,4
1308,1308,9566.2575,8
5734,5734,3082.5549,4
18263,8263,6385.43276472439,13
16581,6581,12868.988728680984,11
17582,7582,11936.276288079529,12
8822,8822,4242.9173,2
2947,2947,7756.0561,7
11403,1403,5587.968689111211,13
18267,8267,5235.97945549158,17
10115,115,5564.721880505234,15
2378,2378,1746.5809,8
15047,5047,5255.446328434713,17
18701,8701,9703.583744946136,11
19485,9485,4944.826455047886,15
6243,6243,1117.2595,3
13196,3196,6643.887752898259,16
4246,4246,1889.3623,6
2821,2821,2873.4878,1
8761,8761,2657.7187,1
14957,4957,8085.413030744065,17
9807,9807,4694.4411,7
9306,9306,1780.8775,6
19441,9441,4283.692278943322,11
18656,8656,4658.309924543067,16
3309,3309,4798.7089,9
440,440,2247.3014,0
19065,9065,5754.941925928057,15
15042,5042,14736.564647267756,12
4634,4634,3264.5657,4
16467,6467,7460.052785974401,17
3020,3020,2334.36,0
4711,4711,2092.9916,1
8607,8607,3642.1004,7
14725,4725,9443.513042159317,15
19826,9826,7623.3751415998195,16
19363,9363,4623.502501697039,13
8426,8426,1339.1986,6
12005,2005,3357.0721949275444,15
14240,4240,6749.503729204276,10
9321,9321,5454.5478,1
6933,6933,1942.6654,3
12808,2808,7174.314041451964,18
12149,2149,6793.211996065198,19
14969,4969,13476.356819194078,19
17156,7156,6209.005120178122,16
10826,826,6956.306720892827,16
8618,8618,2034.0162,8
13200,3200,7687.470367852251,10
11760,1760,6935.299598406856,10
6120,6120,3622.3742,0
19909,9909,7866.586395454659,19
16532,6532,4988.283838267309,12
17596,7596,4943.918952911061,16
17757,7757,8837.461433215663,17
13572,3572,5202.8112808158085,12
14949,4949,5058.694304475028,19
15643,5643,9889.802792804172,13
8092,8092,4394.4859,2
19434,9434,7182.09264471001,14
14198,4198,10594.062809214405,18
7361,7361,4909.148,1
6103,6103,3732.0489,3
8371,8371,3973.7514,1
10261,261,6424.931054387975,11
9388,9388,4329.379,8
347,347,1272.8704,7
4841,4841,2631.8859,1
9053,9053,3608.8154,3
11990,1990,7097.575085949846,10
1286,1286,1077.3075,6
19039,9039,8933.179043715416,19
8803,8803,8166.206,3
2598,2598,1262.5477,8
13740,3740,5066.899094494585,10
15766,5766,6030.298670371911,16
12047,2047,7246.9724237519995,17
13117,3117,9106.717866933437,17
14678,4678,7612.4491310972035,18
4772,4772,2908.6264,2
18247,8247,6955.018032910504,17
15782,5782,8446.566292288458,12
4612,4612,4106.7219,2
3202,3202,4055.6719,2
19142,9142,5441.176365245996,12
4474,4474,2322.1003,4
1787,1787,1372.4369,7
5496,5496,3147.8696,6
14418,4418,11189.373764143535,18
17888,7888,7009.431667817458,18
11609,1609,13715.332682123433,19
16283,6283,10411.207802452513,13
10029,29,6792.849101848038,19
4719,4719,1835.1228,9
9875,9875,3972.9957,5
1130,1130,3265.4418,0
7057,7057,2619.5328,7
12216,2216,10548.41864694256,16
11818,1818,8055.541438036082,18
8671,8671,6241.8508,1
1363,1363,6262.9374,3
16983,6983,5872.976698671097,13
18898,8898,4592.3843141945945,18
843,843,1239.1896,3
18052,8052,3789.323933118272,12
15676,5676,7451.172884900769,16
5621,5621,2379.0191,1
5607,5607,4888.3155,7
12347,2347,6947.4638182005665,17
19937,9937,9059.321554033386,17
17319,7319,5351.345925710446,19
6112,6112,3944.7355,2
2616,2616,3005.4114,6
19903,9903,8326.631856335705,13
13095,3095,9911.574244058094,15
16812,6812,5126.18707311768,12
701,701,2424.6278,1
12237,2237,8946.59514370385,17
3074,3074,2760.4943,4
10983,983,8025.017501446056,13
16950,6950,2768.5789952008063,10
3268,3268,7194.6658,8
13815,3815,8028.503271958994,15
15552,5552,5104.829234839284,12
12661,2661,5031.923450471431,11
4277,4277,2455.449,7
5707,5707,4527.2628,7
4200,4200,1920.7288,0
18228,8228,9372.834908113391,18
3557,3557,1577.1353,7
19143,9143,9577.716093857158,13
12015,2015,13247.514057098357,15
14250,4250,8419.966719782538,10
12463,2463,7963.872277628267,13
18293,8293,2716.079587520916,13
3581,3581,3349.0402,1
17648,7648,8314.547731421371,18
13992,3992,6605.980727821964,12
17606,7606,5923.244010898654,16
8878,8878,5735.9371,8
18474,8474,6596.047409291628,14
16790,6790,6551.576251271599,10
13338,3338,9036.362494004868,18
239,239,4264.2013,9
5201,5201,5622.0786,1
5541,5541,4488.5342,1
12858,2858,7015.629634377639,18
3311,3311,1141.2910000000002,1
15246,5246,6919.657990661919,16
11220,1220,6072.16883998087,10
5310,5310,7489.4721,0
6957,6957,4002.2236,7
17780,7780,6432.32290923068,10
12398,2398,7397.267614542563,18
15667,5667,9337.180025415224,17
5235,5235,8356.0922,5
12537,2537,6491.562043044815,17
18444,8444,6843.25222283825,14
14366,4366,12103.839576941855,16
15918,5918,8629.581336074823,18
1214,1214,2778.7623,4
14831,4831,7845.149109201618,11
8959,8959,6966.3167,9
16234,6234,6748.827428362127,14
3193,3193,1923.7423,3
15082,5082,7288.360112685252,12
1949,1949,5041.974,9
4766,4766,2084.5256,6
9543,9543,3637.6862,3
3152,3152,4020.9758,2
14591,4591,7744.774497718296,11
7012,7012,2611.7329999999997,2
2000,2000,3054.5996,0
2817,2817,4562.8946,7
19319,9319,9479.718685684073,19
6698,6698,4158.6781,8
13030,3030,8420.626272670723,10
12246,2246,5271.036325906864,16
9928,9928,3140.651,8
16857,6857,7458.043420291904,17
9879,9879,6654.4226,9
4923,4923,6835.5602,3
4100,4100,7514.1843,0
4665,4665,5974.2143,5
673,673,2887.6599,3
13143,3143,8255.894797948793,13
6829,6829,9352.719000000001,9
1674,1674,1812.4837,4
7126,7126,4875.8047,6
11069,1069,6572.584485568586,19
17326,7326,8057.72428059414,16
694,694,3651.8036,4
12036,2036,6823.343548315321,16
6811,6811,8763.8986,1
1610,1610,1988.3424,0
3203,3203,3024.1244,3
2014,2014,1711.0916,4
14684,4684,6238.018734370832,14
17707,7707,11705.288330414858,17
5923,5923,1785.7359,3
2458,2458,6349.3238,8
13705,3705,6542.101675093846,15
16868,6868,9169.745381456196,18
18626,8626,3707.5722481860357,16
8185,8185,2249.2265,5
15137,5137,3286.589286101913,17
5401,5401,1995.1093,1
1939,1939,4972.9661,9
15186,5186,10911.838815579897,16
9921,9921,5653.5121,1
2910,2910,2922.2968,0
9916,9916,3733.7340000000004,6
11986,1986,7426.863002432521,16
18960,8960,13774.728581108855,10
6492,6492,1173.3661,2
18563,8563,7324.953343505421,13
14403,4403,7275.466692685454,13
17204,7204,4489.0702751300205,14
4912,4912,3775.5109,2
9027,9027,3675.8206,7
3533,3533,6074.6162,3
6241,6241,3666.7678,1
11761,1761,7668.840310335158,11
5354,5354,3282.4845,4
9575,9575,6917.4588,5
4693,4693,3802.7337,3
15770,5770,8186.545201136965,10
17419,7419,6505.8430722514795,19
476,476,2412.0031,6
8916,8916,2640.9713,6
8562,8562,4364.7579,2
17597,7597,3825.71389614065,17
10635,635,6672.286052544343,15
9461,9461,1011.4938,1
1402,1402,1183.7874,2
1287,1287,5439.1676,7
15353,5353,11614.382089360686,13
8204,8204,4337.3557,4
4700,4700,7650.3552,0
13596,3596,8031.723439971107,16
5205,5205,1289.4959,5
6761,6761,3517.4094,1
9515,9515,2014.7087,5
8130,8130,5987.3541,0
18118,8118,7765.903376532521,18
13368,3368,9029.502996044474,18
8320,8320,3562.6586,0
12071,2071,7838.981226431558,11
14716,4716,4929.523107628355,16
11105,1105,8980.55165739618,15
13115,3115,6848.046486207866,15
9821,9821,3990.3646,1
4488,4488,1279.6813,8
19852,9852,5572.778995525881,12
1196,1196,4358.8243,6
12567,2567,8606.533312421034,17
4273,4273,3851.565,3
8121,8121,1994.1749,1
6742,6742,6902.568,2
6159,6159,2280.9334,9
1462,1462,3363.4702,2
3771,3771,2644.1951,1
12349,2349,7607.293972023086,19
14992,4992,9081.155553526434,12
14449,4449,9115.262396180366,19
5875,5875,8218.7866,5
5813,5813,2523.8994,3
5117,5117,3008.6634,7
11686,1686,9307.38569032014,16
5605,5605,2559.1982,5
17512,7512,10416.729077926417,12
6014,6014,4246.7054,4
4222,4222,5666.6254,2
16240,6240,10335.966136753803,10
6178,6178,2580.3712,8
3786,3786,1125.4034,6
6364,6364,5527.8658,4
14543,4543,7137.353023003774,13
19566,9566,11767.227115412927,16
18506,8506,8010.059984507923,16
16624,6624,11878.468594246802,14
13633,3633,5343.85933086289,13
18331,8331,9311.76714573277,11
14600,4600,7622.865519106186,10
12663,2663,7369.59534932389,13
3144,3144,2860.6294,4
11939,1939,8290.582486761226,19
18615,8615,7492.59587661937,15
16388,6388,9109.72152733753,18
7671,7671,2657.7187,1
3908,3908,3548.4888,8
18636,8636,8842.651527642793,16
16533,6533,8320.169498301237,13
556,556,5890.4527,6
7506,7506,3519.3162,6
10364,364,4305.478496766345,14
15404,5404,6241.825662585673,14
18095,8095,6775.696539627543,15
6577,6577,4988.7969,7
8716,8716,4127.8805,6
17562,7562,6569.997007021232,12
15500,5500,6260.769256029065,10
4440,4440,1642.004,0
11191,1191,5559.813460279265,11
10413,413,9133.931957654217,13
732,732,4129.0784,2
7529,7529,2245.974,9
10193,193,9740.169340833465,13
13732,3732,9573.887016481407,12
11404,1404,7479.212673620927,14
4628,4628,1811.1328,8
5516,5516,9043.9816,6
18137,8137,9634.512222012621,17
11129,1129,9121.560087163372,19
6951,6951,3571.9122,1
18001,8001,6917.491778289561,11
10515,515,7139.235351709341,15
3716,3716,3130.1161,6
4941,4941,1568.0459,1
3796,3796,4669.1345,6
10487,487,8442.945236630041,17
19624,9624,12467.079384914528,14
15817,5817,10146.79653480162,17
1639,1639,3445.1746,9
14660,4660,7678.461527347386,10
7121,7121,4286.5209,1
3018,3018,2706.1864,8
19382,9382,5404.176361882646,12
2691,2691,2069.0328,1
8554,8554,5554.5541,4
18803,8803,11571.790281258009,13
103,103,2526.5688,3
1212,1212,9135.1224,2
3734,3734,3206.8744,4
8235,8235,1512.1354,5
3263,3263,2130.4734,3
72,72,3617.0008,2
14298,4298,8384.673046966918,18
